FID,MA_tmp,MA_prp,Tundra
690,-14.0496998,27,Tundra
691,-12.9822998,16.75,Tundra
692,-14.3752003,17.5,Tundra
693,-10.5906,23.8332996,Tundra
694,-11.9434996,29.1667004,Tundra
695,-9.2709999,21.9167004,Tundra
696,-10.4228001,32.4166985,Tundra
697,-15.1956997,8.4166698,Tundra
698,-13.4631004,29,OtherBiomes
699,-13.1757002,18.8332996,OtherBiomes
700,-14.4811001,17.75,Tundra
701,-13.8460999,26,Tundra
702,-12.6119003,23.5832996,Tundra
703,-12.2726002,26,Tundra
704,-21.0918999,91.0832977,OtherBiomes
705,-13.2817001,31.1667004,Tundra
706,-13.7177,16.9167004,Tundra
707,-14.5219002,9.5833302,Tundra
708,-14.2184,19.8332996,Tundra
709,-11.3887997,34.5,Tundra
710,-14.6547003,21.75,Tundra
711,-12.0481997,31.5,Tundra
712,-14.3430996,15.8332996,Tundra
713,-11.9342003,30.4167004,Tundra
714,-0.715833,47,Tundra
715,-12.1830997,14.75,Tundra
716,-23.1805992,99,OtherBiomes
717,-14.7692003,18.3332996,OtherBiomes
718,-25.2994003,94.0832977,OtherBiomes
719,-14.9099998,16.9167004,Tundra
720,-13.2976999,24.5832996,Tundra
721,-14.8683996,21.0832996,Tundra
722,-11.7558002,29,Tundra
723,-13.3768997,17.75,Tundra
724,-10.3544998,11.75,Tundra
725,-15.1448002,16.8332996,Tundra
726,-10.5339003,23,Tundra
727,-10.6962004,24.4167004,Tundra
728,-1.811,47.9166985,Tundra
729,-10.0389996,22.5832996,Tundra
730,-23.6921997,97.6667023,OtherBiomes
731,-13.4869003,17.5832996,Tundra
732,-9.9997501,34,Tundra
733,-15.1891003,25.0832996,Tundra
734,-12.3250999,24.5,Tundra
735,-24.4085999,94.9167023,OtherBiomes
736,-14.7632999,18.1667004,OtherBiomes
737,-13.8669996,26.6667004,OtherBiomes
738,-14.2297001,21.75,OtherBiomes
739,-14.0574999,9.1666698,Tundra
740,-12.5761995,23.0832996,Tundra
741,-11.3722,27.5,Tundra
742,-13.4183998,28.4167004,Tundra
743,-14.5598001,19.6667004,Tundra
744,-2.727,46.1666985,Tundra
745,-13.9798002,28.8332996,OtherBiomes
746,-14.2181997,20.1667004,OtherBiomes
747,-12.1255999,26.0832996,Tundra
748,-11.4118004,34.1666985,Tundra
749,-15.3247004,13.4167004,Tundra
750,-20.6697998,54.9166985,OtherBiomes
751,-25.1053009,72.25,OtherBiomes
752,-14.8823004,17.6667004,Tundra
753,-14.9545002,17.4167004,OtherBiomes
754,-14.8626003,17.9167004,Tundra
755,-14.5839996,21.25,OtherBiomes
756,-14.5572996,17.1667004,Tundra
757,-16.2581997,25.75,OtherBiomes
758,-10.4000998,13.4167004,Tundra
759,-10.6800003,13.25,Tundra
760,-14.9453001,20.9167004,OtherBiomes
761,-14.0629997,19.6667004,OtherBiomes
762,-14.6616001,12.5,Tundra
763,-6.3245001,30.25,Tundra
764,-13.2033005,18.5832996,OtherBiomes
765,-23.8663006,94.6667023,OtherBiomes
766,-11.1395998,32.4166985,Tundra
767,-14.6773996,18.9167004,OtherBiomes
768,-14.3252001,19.5832996,Tundra
769,-13.9834003,15.1667004,Tundra
770,-12.6982002,19.1667004,OtherBiomes
771,-14.1127005,20.9167004,OtherBiomes
772,-13.7434998,24,Tundra
773,-14.4576998,37.1666985,OtherBiomes
774,-21.5527,101.9169998,OtherBiomes
775,-15.2895002,17.6667004,Tundra
776,-15.0488005,19.75,OtherBiomes
777,-13.7510004,14.1667004,Tundra
778,-6.6560001,22.5,Tundra
779,-13.7969999,32.8333015,Tundra
780,-12.2177,13.4167004,Tundra
781,-14.1315002,20,OtherBiomes
782,-10.0105,14.0832996,Tundra
783,-9.7295799,15.5,Tundra
784,-12.6992998,21.75,Tundra
785,-9.0443296,12.8332996,Tundra
786,-11.7157001,18.5,Tundra
787,0.33425,41,Tundra
788,-12.1623001,14,Tundra
789,-12.6355,25.5,OtherBiomes
790,-8.8413296,25.4167004,Tundra
791,-8.0004997,18.4167004,OtherBiomes
792,-11.2110004,17.9167004,Tundra
793,-13.6162004,20.6667004,Tundra
794,-9.53092,15.4167004,Tundra
795,-9.2235804,15.75,Tundra
796,-13.4457998,14.75,Tundra
797,-13.3306999,18.25,Tundra
798,-13.3253002,23.6667004,OtherBiomes
799,-20.1327,57.5833015,OtherBiomes
800,-13.0487003,25.8332996,OtherBiomes
801,-12.9841995,29.4167004,OtherBiomes
802,-14.1077995,23.1667004,Tundra
803,-14.0712004,41.6666985,Tundra
804,-13.7304001,9.6666698,Tundra
805,-9.5497503,12.0832996,Tundra
806,-11.3237,17.8332996,Tundra
807,-14.0544996,16.75,OtherBiomes
808,-12.0882998,39.8333015,Tundra
809,-14.5773001,33.9166985,Tundra
810,-14.8899002,22.0832996,Tundra
811,-13.1156998,10.5,Tundra
812,-22.7674007,109.25,OtherBiomes
813,-11.7216997,14.75,Tundra
814,-10.0282001,13.1667004,Tundra
815,-2.4283299,34.5833015,OtherBiomes
816,-11.7047997,19.3332996,Tundra
817,-10.6742001,12.75,Tundra
818,-13.4243002,10.25,Tundra
819,-9.5904198,20.0832996,Tundra
820,-11.5927,41.4166985,Tundra
821,-13.2847004,10.6667004,Tundra
822,-23.8008003,99.0832977,OtherBiomes
823,-11.4891005,19.3332996,Tundra
824,-11.2460003,19.6667004,Tundra
825,-12.0732002,12.75,Tundra
826,-22.0748005,112.1669998,OtherBiomes
827,-7.3575001,17,Tundra
828,-1.40358,37.0833015,OtherBiomes
829,-14.4800997,20.3332996,OtherBiomes
830,-13.3128996,25.75,OtherBiomes
831,-11.6176004,38.3333015,Tundra
832,-14.4710999,14.5832996,Tundra
833,-16.0636997,37.8333015,Tundra
834,-13.8947001,21.5,Tundra
835,-10.1997004,31.3332996,Tundra
836,-13.6768999,13.9167004,Tundra
837,-7.1381698,37.25,Tundra
838,-9.7176704,37.4166985,Tundra
839,-10.4731998,70.25,Tundra
840,-16.5097008,80.6667023,OtherBiomes
841,-13.3422003,23,OtherBiomes
842,-12.2227001,17.75,Tundra
843,-12.9931002,21.6667004,OtherBiomes
844,-19.0301991,51.1666985,OtherBiomes
845,-11.2652998,16.5,Tundra
846,-9.9078302,16.6667004,Tundra
847,-18.1329994,104.25,OtherBiomes
848,-13.9350004,18.75,Tundra
849,-12.2922001,24.0832996,OtherBiomes
850,-6.8855801,38.9166985,Tundra
851,-9.2582502,13.8332996,Tundra
852,-14.8864002,17.5832996,Tundra
853,-8.31042,15.4167004,Tundra
854,-13.6906996,33.3333015,Tundra
855,-13.3463001,10.9167004,Tundra
856,-13.6457005,14.25,Tundra
857,-14.7222004,18.6667004,Tundra
858,-14.6482,38.9166985,Tundra
859,-6.34408,44.25,Tundra
860,-14.7642002,26.4167004,Tundra
861,-9.7563295,33.9166985,Tundra
862,-14.1059999,19.4167004,OtherBiomes
863,-13.9595003,20.75,OtherBiomes
864,-6.7788301,17.75,OtherBiomes
865,-14.6582003,15.5,Tundra
866,-13.1915998,21.0832996,OtherBiomes
867,-13.5559998,20.6667004,Tundra
868,-13.5600004,28.3332996,OtherBiomes
869,-9.2592497,15.25,Tundra
870,-2.4781699,38.0833015,Tundra
871,-13.5881996,18.9167004,Tundra
872,-13.2602997,10.4167004,Tundra
873,-8.2830801,26.6667004,Tundra
874,-10.0523005,39,Tundra
875,-13.8892002,102.25,Tundra
876,-7.27142,39.5,Tundra
877,-20.7728004,70.5832977,OtherBiomes
878,-3.1880801,45.8333015,Tundra
879,-9.3693304,14.5,Tundra
880,-11.8919001,43,Tundra
881,-14.7732,10.75,Tundra
882,-13.7440004,23.5832996,Tundra
883,-11.3488998,23.4167004,Tundra
884,-9.7371702,35.5,Tundra
885,-13.4277,22,Tundra
886,-13.6950998,19.5832996,Tundra
887,-10.6561003,15.4167004,Tundra
888,-11.4280005,16.25,Tundra
889,-16.0671997,37.6666985,Tundra
890,-10.3882999,9.8333302,Tundra
891,-12.9174995,28.0832996,OtherBiomes
892,-9.1580801,26.4167004,Tundra
893,-8.9228296,18.5832996,Tundra
894,-10.4039001,35.6666985,Tundra
895,-14.2398005,16.9167004,OtherBiomes
896,-12.8647003,18.1667004,Tundra
897,-14.9113998,15.4167004,Tundra
898,-12.8858004,20.25,OtherBiomes
899,-13.8121004,15.75,OtherBiomes
900,-15.0636997,7.75,Tundra
901,-20.4002991,65.8332977,OtherBiomes
902,-20.3661995,61.25,OtherBiomes
903,-7.4851699,19.25,OtherBiomes
904,-13.3177004,15.1667004,Tundra
905,-10.4118004,29.5832996,Tundra
906,-8.4995003,17.4167004,Tundra
907,-14.9254999,9,Tundra
908,-9.8558302,10.1667004,Tundra
909,-13.2412996,17.5,Tundra
910,-13.052,16.6667004,Tundra
911,-16.0251999,89.0832977,OtherBiomes
912,-0.535917,45.1666985,Tundra
913,-6.8111401,29.8332996,Tundra
914,-10.2165003,11.75,Tundra
915,-10.0541,25.3332996,Tundra
916,-14.7608004,18.0832996,Tundra
917,-11.9527998,20.75,Tundra
918,-9.7080002,17.0832996,Tundra
919,-24.2343006,96.8332977,OtherBiomes
920,-0.6715,42.6666985,Tundra
921,-12.5738001,20.75,OtherBiomes
922,-14.5127001,10.5,Tundra
923,-9.9793301,40.75,Tundra
924,-22.0025997,80.3332977,OtherBiomes
925,-10.3451004,16.6667004,Tundra
926,-12.5862999,24.3332996,OtherBiomes
927,-11.8563004,18.4167004,Tundra
928,-12.9377003,18.1667004,Tundra
929,-13.0695,43.4166985,Tundra
930,-9.7251701,17.5832996,Tundra
931,-13.0546999,22,OtherBiomes
932,-2.74575,36.5833015,OtherBiomes
933,-10.0354004,34.0833015,Tundra
934,-9.00383,14,Tundra
935,-14.368,97.4167023,Tundra
936,-8.3313303,43.0833015,OtherBiomes
937,-14.0858002,21.3332996,OtherBiomes
938,-13.5747004,19.8332996,Tundra
939,-5.0441699,23.25,OtherBiomes
940,-11.5797005,15.5,OtherBiomes
941,-12.7279997,31.4167004,Tundra
942,-12.5705996,23.5,OtherBiomes
943,-10.2236004,42.1666985,Tundra
944,-11.7379999,23.5832996,OtherBiomes
945,-14.8493996,17.4167004,OtherBiomes
946,-0.788667,43.5833015,OtherBiomes
947,-12.2337999,37,OtherBiomes
948,-9.09025,18.0832996,Tundra
949,-12.9112997,36.9166985,Tundra
950,-8.7079201,17.0832996,OtherBiomes
951,-0.870417,44.5833015,OtherBiomes
952,-9.86658,18.9167004,Tundra
953,-10.5202999,17.5832996,Tundra
954,-8.3570805,20.5,Tundra
955,-13.4782,21,OtherBiomes
956,-5.2684202,37.8333015,Tundra
957,-12.8065996,21.5832996,Tundra
958,-8.6517496,28.75,Tundra
959,-8.7337503,31.4167004,Tundra
960,-5.507,32.25,Tundra
961,-6.487,41.75,Tundra
962,-9.2784204,18.9167004,Tundra
963,-13.2096004,18.4167004,OtherBiomes
964,-14.7486,86.0832977,OtherBiomes
965,-18.4762001,105.4169998,OtherBiomes
966,-9.0366697,35.8333015,Tundra
967,-12.7123003,18.9167004,Tundra
968,-13.2482996,22.0832996,OtherBiomes
969,-14.6698999,18.8332996,Tundra
970,-4.3412499,37.1666985,Tundra
971,-8.9117498,21.4167004,Tundra
972,-17.8195992,66,OtherBiomes
973,-4.96242,34.5833015,Tundra
974,-11.8825998,18.9167004,OtherBiomes
975,-8.2388296,16.0832996,OtherBiomes
976,-12.5916996,19,OtherBiomes
977,-20.4783001,107.1669998,OtherBiomes
978,-11.5151997,19.8332996,Tundra
979,-7.8587499,30.0832996,Tundra
980,-8.5834198,23.5,Tundra
981,-12.2056999,20.5,Tundra
982,-12.6016998,25.75,Tundra
983,-11.9390001,18.8332996,Tundra
984,-7.8790798,25.4167004,Tundra
985,-8.7238302,31.1667004,Tundra
986,-12.9111996,18.5,Tundra
987,-13.4441996,21.8332996,OtherBiomes
988,-14.2797003,11,Tundra
989,-12.3632002,20.3332996,OtherBiomes
990,-4.5936699,37.0833015,Tundra
991,-7.9058299,26.5,OtherBiomes
992,-14.3709002,34.6666985,Tundra
993,-14.2250996,20.9167004,Tundra
994,-9.1645002,36.8333015,Tundra
995,-12.5775003,20,OtherBiomes
996,-13.9799004,19.8332996,Tundra
997,-8.0472498,24.75,OtherBiomes
998,-8.2577496,24.9167004,OtherBiomes
999,-1.0599999,38.75,OtherBiomes
1000,-7.1764202,30.75,Tundra
1001,-12.5466995,24.6667004,OtherBiomes
1002,-18.9608994,77,OtherBiomes
1003,-14.0424995,19,Tundra
1004,-10.6345997,23.1667004,Tundra
1005,-4.5756698,20.25,OtherBiomes
1006,-5.1122499,19,OtherBiomes
1007,-19.9060001,93.9167023,OtherBiomes
1008,-8.9261703,35.9166985,Tundra
1009,-8.7221699,15.8332996,OtherBiomes
1010,-13.9518995,14.8332996,Tundra
1011,-12.2336998,24.0832996,OtherBiomes
1012,-0.928417,44.5,OtherBiomes
1013,-10.6344004,18.0832996,Tundra
1014,-1.58858,34.3333015,Tundra
1015,-11.0768995,24.4167004,Tundra
1016,-14.3533001,18.25,Tundra
1017,-9.2537498,29.5,Tundra
1018,-11.9111996,19.3332996,OtherBiomes
1019,-4.56392,35.9166985,Tundra
1020,-17.2966003,60,OtherBiomes
1021,-13.8554001,20.6667004,OtherBiomes
1022,-9.6684999,25.5832996,Tundra
1023,-12.7616997,17.25,Tundra
1024,-12.5375996,26.4167004,OtherBiomes
1025,-10.7049999,13.75,Tundra
1026,-8.0353298,16.5832996,OtherBiomes
1027,-12.2577,24.4167004,OtherBiomes
1028,-11.7951002,27.25,Tundra
1029,-14.2645998,19.5832996,Tundra
1030,-13.2839003,16.6667004,OtherBiomes
1031,-12.6893997,18,OtherBiomes
1032,-13.9763002,19.5,Tundra
1033,-11.5579004,16.75,OtherBiomes
1034,-6.3052502,41.75,Tundra
1035,-1.55683,42.1666985,OtherBiomes
1036,-5.0397501,19.75,Tundra
1037,-12.6489,31.8332996,OtherBiomes
1038,-9.3826704,19.25,Tundra
1039,-14.3533001,21.5832996,Tundra
1040,-21.3894005,96,OtherBiomes
1041,-12.3417997,29.8332996,Tundra
1042,-9.3160801,18.5832996,Tundra
1043,-11.2042999,23.5,Tundra
1044,-21.1639996,94.5832977,OtherBiomes
1045,-14.6247997,17.9167004,Tundra
1046,-12.7475996,19.5832996,OtherBiomes
1047,-12.2475004,22.4167004,OtherBiomes
1048,-8.3710003,17.25,Tundra
1049,-12.0706997,17.5,OtherBiomes
1050,-9.5713301,19.75,OtherBiomes
1051,-8.1517496,18.6667004,OtherBiomes
1052,-8.8879995,13.5832996,Tundra
1053,-13.7393999,34.4166985,OtherBiomes
1054,-13.0497999,22.5,OtherBiomes
1055,-12.7554998,20,OtherBiomes
1056,-7.8796701,21.8332996,Tundra
1057,-12.8990002,18.0832996,OtherBiomes
1058,-5.3365798,26.6667004,Tundra
1059,-7.9080801,22.5,Tundra
1060,-13.4426003,34.6666985,OtherBiomes
1061,-14.4584999,19.75,OtherBiomes
1062,-1.35492,40.1666985,OtherBiomes
1063,-15.5853996,45.5833015,OtherBiomes
1064,-12.2314997,22.5,OtherBiomes
1065,-11.3992996,17,Tundra
1066,-11.9148998,24,OtherBiomes
1067,-6.2790799,18.5832996,Tundra
1068,-13.0632,30.5,OtherBiomes
1069,-0.95575,38.75,OtherBiomes
1070,-13.0653,23.5,OtherBiomes
1071,-12.8916998,18.75,OtherBiomes
1072,-11.6194,13,Tundra
1073,-14.1932001,11.5832996,Tundra
1074,-6.2360001,40.9166985,Tundra
1075,-0.406833,42.9166985,OtherBiomes
1076,-12.2702999,23.9167004,OtherBiomes
1077,-11.1831999,21.25,Tundra
1078,-10.1555996,19.6667004,Tundra
1079,-8.349,17.6667004,Tundra
1080,-6.6757498,24.25,Tundra
1081,-13.0635996,15.8332996,OtherBiomes
1082,-8.5860205,33.1666985,Tundra
1083,-10.9734001,45.1666985,OtherBiomes
1084,-14.2432003,20.75,OtherBiomes
1085,-5.8579202,34.9166985,Tundra
1086,-12.0642996,23.9167004,OtherBiomes
1087,-20.1882,102,OtherBiomes
1088,-0.685083,43.4166985,OtherBiomes
1089,-15.5889997,17.25,Tundra
1090,-4.8561702,30.8332996,Tundra
1091,-12.3894997,17.5832996,Tundra
1092,-8.7776699,20.1667004,Tundra
1093,-1.16417,39.5833015,OtherBiomes
1094,-14.7333002,21.4167004,Tundra
1095,-6.5331702,34.8333015,Tundra
1096,-5.9713302,42,Tundra
1097,-8.7299204,18.0832996,Tundra
1098,-13.7348003,35.25,Tundra
1099,-12.5249996,26.3332996,OtherBiomes
1100,-14.9500999,28.5832996,OtherBiomes
1101,-13.5889997,17.5,Tundra
1102,-12.3629999,21.1667004,OtherBiomes
1103,-7.6213298,28.75,Tundra
1104,-12.8837004,34.25,Tundra
1105,-2.3571701,69.4167023,Tundra
1106,-13.5967999,21.5832996,Tundra
1107,-12.5117998,19.5,OtherBiomes
1108,-4.8008299,35.5,Tundra
1109,-9.2269201,36.3333015,Tundra
1110,-12.5362997,15,OtherBiomes
1111,-21.3183994,87.4167023,OtherBiomes
1112,-9.70117,19.25,Tundra
1113,-14.2213001,21.4167004,OtherBiomes
1114,-13.6974001,12.25,Tundra
1115,-7.4851699,18.75,OtherBiomes
1116,-12.2945995,26.5832996,OtherBiomes
1117,-6.3805799,44.6666985,Tundra
1118,-12.3142004,17.5,Tundra
1119,-19.6830006,73.3332977,OtherBiomes
1120,-13.2337999,26.9167004,Tundra
1121,-12.9446001,12.75,Tundra
1122,-3.6415801,39.5,Tundra
1123,-12.4903002,19,OtherBiomes
1124,-9.7906704,20,Tundra
1125,-14.0602999,34.1666985,Tundra
1126,-14.4201002,17.1667004,Tundra
1127,-1.42342,34.4166985,Tundra
1128,-10.6048002,22.75,Tundra
1129,-12.1609001,23.6667004,OtherBiomes
1130,-8.4436703,22.3332996,Tundra
1131,-1.43383,46.8333015,OtherBiomes
1132,-12.6618004,18.6667004,OtherBiomes
1133,-10.7237997,23.5,Tundra
1134,-12.4778004,25.75,OtherBiomes
1135,-12.3092003,13.0832996,Tundra
1136,-8.1572504,18.9167004,OtherBiomes
1137,-19.0207996,88.4167023,OtherBiomes
1138,-12.5403004,18.6667004,OtherBiomes
1139,-12.9952002,16,OtherBiomes
1140,-13.3514996,19.5832996,OtherBiomes
1141,-0.347167,65.0832977,Tundra
1142,-12.5307999,13.25,Tundra
1143,-4.13517,34.6666985,Tundra
1144,-9.1577501,19.8332996,Tundra
1145,-8.2502499,16.8332996,OtherBiomes
1146,-4.3360801,37.1666985,Tundra
1147,-5.1360002,18.9167004,Tundra
1148,-7.9683299,16.5832996,Tundra
1149,-11.5576,19.8332996,OtherBiomes
1150,-3.5162499,20.9167004,OtherBiomes
1151,-0.596083,37.6666985,OtherBiomes
1152,-6.0927501,33.9166985,Tundra
1153,-12.4434996,21.4167004,OtherBiomes
1154,-8.4635801,30.4167004,Tundra
1155,-13.7589998,48.6666985,Tundra
1156,-8.5460796,18.3332996,OtherBiomes
1157,-4.66225,27,OtherBiomes
1158,-12.2301998,22.9167004,Tundra
1159,-0.284,36.4166985,Tundra
1160,-13.6626997,15.1667004,Tundra
1161,-10.4153996,27.8332996,Tundra
1162,-13.4233999,25.3332996,OtherBiomes
1163,-0.976917,46.4166985,OtherBiomes
1164,-8.50208,44.9166985,OtherBiomes
1165,-9.0648298,33.9166985,Tundra
1166,-7.6571698,21.5,OtherBiomes
1167,-10.7631998,26.8332996,Tundra
1168,-11.5150995,26.9167004,OtherBiomes
1169,-14.8945999,21.3332996,OtherBiomes
1170,-8.1775904,28.9167004,Tundra
1171,-11.9188004,19.25,OtherBiomes
1172,-12.5254002,19.0832996,OtherBiomes
1173,-12.2465,27.3332996,OtherBiomes
1174,-12.6604004,14.5,Tundra
1175,-12.1512003,24.0832996,Tundra
1176,-8.9823303,88,OtherBiomes
1177,-7.6325798,39.9166985,Tundra
1178,-12.1434002,18.6667004,Tundra
1179,-5.4369998,27,Tundra
1180,-11.7848997,20.9167004,OtherBiomes
1181,-13.1244001,35,OtherBiomes
1182,-7.6949201,20.1667004,OtherBiomes
1183,-14.5397997,21.5,Tundra
1184,-13.0488997,16.1667004,Tundra
1185,-8.2060003,75.9167023,OtherBiomes
1186,-9.9884996,44.8333015,OtherBiomes
1187,-3.40575,42,OtherBiomes
1188,-11.6428003,25.6667004,OtherBiomes
1189,-18.1872997,109.3330002,OtherBiomes
1190,-13.0202999,13.4167004,Tundra
1191,-13.7945995,20.0832996,OtherBiomes
1192,-11.5908003,26.75,Tundra
1193,-13.9404001,50.1666985,Tundra
1194,-16.9606991,28.25,Tundra
1195,-17.7922001,83.6667023,OtherBiomes
1196,-0.63375,37.9166985,OtherBiomes
1197,-12.8592997,40.5,Tundra
1198,-4.4974198,39.75,OtherBiomes
1199,-0.149333,43.75,OtherBiomes
1200,-11.052,47.3333015,Tundra
1201,-0.76825,47.6666985,OtherBiomes
1202,2.99529,59.5,OtherBiomes
1203,-9.8231697,48.6666985,OtherBiomes
1204,-14.3142004,20.6667004,OtherBiomes
1205,-6.56317,24.25,OtherBiomes
1206,-12.5570002,24.3332996,OtherBiomes
1207,-12.3827,21.9167004,OtherBiomes
1208,-5.4506698,41.75,OtherBiomes
1209,-8.0855799,27.75,Tundra
1210,-11.3491001,16.75,Tundra
1211,-6.6579199,22.8332996,OtherBiomes
1212,-6.8464198,17.8332996,OtherBiomes
1213,-13.1964998,34.3333015,Tundra
1214,-4.6051698,40,Tundra
1215,-13.3164997,22.8332996,OtherBiomes
1216,-8.7718296,18.0832996,Tundra
1217,-14.5962,24.6667004,Tundra
1218,-2.131,39.25,Tundra
1219,-13.5862999,24.25,Tundra
1220,-10.835,24.75,Tundra
1221,-13.0664997,23.0832996,Tundra
1222,-13.8548002,22.6667004,Tundra
1223,-0.550833,45.25,OtherBiomes
1224,-8.4785805,23.9167004,Tundra
1225,-12.6393995,26.4167004,OtherBiomes
1226,-12.6260996,32.6666985,Tundra
1227,0.303917,53.5833015,OtherBiomes
1228,-11.4988003,25.9167004,OtherBiomes
1229,-8.6216698,49.9166985,OtherBiomes
1230,-13.1927996,22,OtherBiomes
1231,-12.9960003,26.0832996,Tundra
1232,-11.8655005,20.1667004,Tundra
1233,-14.8022003,30.1667004,OtherBiomes
1234,-11.7762003,19.75,OtherBiomes
1235,-3.38342,42,OtherBiomes
1236,-6.49683,12.1667004,OtherBiomes
1237,-0.398667,43,OtherBiomes
1238,-4.0316701,21.4167004,OtherBiomes
1239,-14.6996002,19.3332996,OtherBiomes
1240,-13.3696003,34.3333015,OtherBiomes
1241,-1.1735801,38.5833015,OtherBiomes
1242,-1.4175,39.75,OtherBiomes
1243,-12.8971996,36.5833015,Tundra
1244,-12.9469995,24.5,OtherBiomes
1245,-18.2873001,78.1667023,OtherBiomes
1246,-2.9461701,39.8333015,OtherBiomes
1247,-13.7475996,35.25,Tundra
1248,-1.44767,42,OtherBiomes
1249,-11.8512001,26.1667004,OtherBiomes
1250,-7.1684999,21.25,OtherBiomes
1251,-4.9285798,26.75,OtherBiomes
1252,-12.9247999,21.1667004,OtherBiomes
1253,-11.0917997,23.5832996,Tundra
1254,-10.3128996,20.5,Tundra
1255,-9.9279203,42.0833015,OtherBiomes
1256,-13.5580997,16.25,Tundra
1257,-6.1010799,17.9167004,OtherBiomes
1258,-12.7089005,19,Tundra
1259,0.980083,85.75,OtherBiomes
1260,-4.54567,29.5,OtherBiomes
1261,-7.6644201,31.9167004,Tundra
1262,-7.8716302,24.25,Tundra
1263,-12.6822996,21.1667004,OtherBiomes
1264,-13.3100996,20.25,Tundra
1265,-5.1173301,40.9166985,Tundra
1266,-11.2888002,41.5833015,Tundra
1267,-10.5386,21.4167004,Tundra
1268,-17.5016003,74.1667023,OtherBiomes
1269,-11.1389999,28,Tundra
1270,-6.7494998,22,OtherBiomes
1271,-7.4808302,20.1667004,OtherBiomes
1272,2.3726699,57.5,OtherBiomes
1273,-5.42658,27.0832996,Tundra
1274,-11.2584,24.1667004,OtherBiomes
1275,-17.2448006,80.0832977,OtherBiomes
1276,-12.8787003,14.9167004,Tundra
1277,-11.0622997,17.75,Tundra
1278,-0.67675,47.0833015,OtherBiomes
1279,-11.1583996,17.3332996,Tundra
1280,-8.7603102,44.75,Tundra
1281,-7.15167,45,OtherBiomes
1282,-11.8502998,25.6667004,OtherBiomes
1283,-12.9331999,22.3332996,OtherBiomes
1284,-11.5120001,20.75,OtherBiomes
1285,-1.42633,39.5833015,OtherBiomes
1286,-14.4672003,18.9167004,OtherBiomes
1287,-14.5960999,20.0832996,Tundra
1288,-12.2467003,21.4167004,OtherBiomes
1289,-0.31175,45.0833015,OtherBiomes
1290,-17.3911991,75.9167023,OtherBiomes
1291,-4.8815799,46.1666985,OtherBiomes
1292,-11.9131002,20.4167004,Tundra
1293,-10.1824999,42.0833015,OtherBiomes
1294,-13.0672998,19.4167004,Tundra
1295,-14.2531004,17.75,Tundra
1296,-5.90308,25.5,Tundra
1297,-13.0318003,42.0833015,Tundra
1298,-7.4223299,41.25,Tundra
1299,-13.3479996,16.25,Tundra
1300,-12.1970997,26.3332996,OtherBiomes
1301,-8.4765797,23.9167004,Tundra
1302,-13.5375996,39.25,Tundra
1303,0.619833,80.3332977,Tundra
1304,-13.5713997,24.5,OtherBiomes
1305,-5.0869198,32.9166985,Tundra
1306,-12.0136995,22.0832996,OtherBiomes
1307,-14.9087,16.8332996,OtherBiomes
1308,-0.277083,48.1666985,OtherBiomes
1309,-13.3522997,21.8332996,OtherBiomes
1310,-4.5675001,45.0833015,OtherBiomes
1311,-11.7581997,19.9167004,OtherBiomes
1312,-0.644917,48,OtherBiomes
1313,-2.55808,41.8333015,Tundra
1314,-5.9938302,19.5,OtherBiomes
1315,-2.3514199,42.6666985,OtherBiomes
1316,-13.2095003,92.9167023,OtherBiomes
1317,-9.7040796,42.3333015,OtherBiomes
1318,-8.0194998,31.4167004,Tundra
1319,-12.2182999,27.3332996,OtherBiomes
1320,-5.9800801,27.75,OtherBiomes
1321,-3.6979201,24.0832996,Tundra
1322,-7.8089199,27.8332996,Tundra
1323,-12.7622004,35.9166985,Tundra
1324,-6.5111699,23.75,OtherBiomes
1325,-14.4923,47.5,Tundra
1326,-1.33358,48.25,OtherBiomes
1327,-13.0397997,13.5832996,Tundra
1328,-0.2805,31.8332996,Tundra
1329,-7.32058,42.75,Tundra
1330,-10.4357004,20.4167004,Tundra
1331,-5.3054199,29.9167004,Tundra
1332,-7.8874998,41.0833015,Tundra
1333,-8.0080795,25.4167004,Tundra
1334,-12.0832005,26.9167004,OtherBiomes
1335,-7.2456698,20.75,OtherBiomes
1336,-11.8386002,19.8332996,Tundra
1337,-8.2962704,31,Tundra
1338,-12.7531996,14.75,Tundra
1339,-6.1355801,73.75,Tundra
1340,-6.9869199,28.0832996,Tundra
1341,-17.8239994,27.9167004,Tundra
1342,-5.5395799,27.5832996,Tundra
1343,-4.0970802,44.4166985,OtherBiomes
1344,-10.8893003,16.4167004,Tundra
